"","TargetID","DrugID","Highest_status","MOA","Gene_name"
"35771","T78932","D09ALF","Patented","Inhibitor","TYK2"
"35772","T63505","D0WZ8N","Patented","Inhibitor","ABL1"
"35773","T08391","D01DBB","Patented","Inhibitor","JAK2"
"35774","T68547","D0M0RE","Patented","Inhibitor","HDAC1"
"35775","T63816","D0M0RE","Patented","Inhibitor","HDAC4"
"35776","T97903","D0RA0D","Patented","Inhibitor","HDAC11"
"35777","T98698","D0M0RE","Patented","Inhibitor","HDAC7"
"35778","T84133","D0T8WU","Patented","Inhibitor","PDE10A"
"35779","T31204","D0U9UH","Patented","Antagonist","HTR2B"
"35780","T31204","D08DJY","Patented","Antagonist","HTR2B"
"35781","T68547","D0LP1K","Patented","Inhibitor","HDAC1"
"35782","T69485","D0ZC1O","Patented","Antagonist","HCRTR2"
"35783","T28887","D0LP1K","Patented","Inhibitor","HDAC8"
"35784","T77400","D0J8YF","Patented","Inhibitor","PDE2A"
"35785","T78932","D01DBB","Patented","Inhibitor","TYK2"
"35786","T63816","D0DI9S","Patented","Inhibitor","HDAC4"
"35787","T78932","D0U5FZ","Patented","Inhibitor","TYK2"
"35788","T98698","D0RA0D","Patented","Inhibitor","HDAC7"
"35789","T78932","D0WZ8N","Patented","Inhibitor","TYK2"
"35790","T84133","D0SV1I","Patented","Inhibitor","PDE10A"
"35791","T00663","D0U9RB","Patented","Inhibitor","MAPK10"
"35792","T07930","D00HXJ","Patented","Inhibitor","HDAC5"
"35793","T84133","D0MK7X","Patented","Inhibitor","PDE10A"
"35794","T49898","D0H4HD","Patented","Inhibitor","CDK1"
"35795","T60182","D01TGE","Patented","Antagonist","GCGR"
"35796","T84133","D01LSP","Patented","Inhibitor","PDE10A"
"35797","T67812","D0U2WQ","Patented","Inhibitor","MGAT2"
"35798","T60182","D0JA0A","Patented","Antagonist","GCGR"
"35799","T03687","D0RA0D","Patented","Inhibitor","HDAC9"
"35800","T69485","D0FI1W","Patented","Antagonist","HCRTR2"
"35801","T05090","D0RA0D","Patented","Inhibitor","HDAC3"
"35802","T70176","D0AY5G","Patented","Inhibitor","CDK2"
"35803","T78932","D0KL3B","Patented","Inhibitor","TYK2"
"35804","T69485","D0L0YA","Patented","Antagonist","HCRTR2"
"35805","T08391","D0U5FZ","Patented","Inhibitor","JAK2"
"35806","T31204","D0SE9K","Patented","Antagonist","HTR2B"
"35807","T83813","D0SE9K","Patented","Antagonist","HTR2C"
"35808","T15068","D07XYI","Patented","Inhibitor","PTK2"
"35809","T69485","D0U7VC","Patented","Antagonist","HCRTR2"
"35810","T69485","D0VE3H","Patented","Antagonist","HCRTR2"
"35811","T83813","D0U9UH","Patented","Antagonist","HTR2C"
"35812","T12119","D01RJL","Patented","Blocker","SCN9A"
"35813","T12119","D02GCY","Patented","Blocker","SCN9A"
"35814","T12119","D0D8NX","Patented","Blocker","SCN9A"
"35815","T12119","D0OX5S","Patented","Blocker","SCN9A"
"35816","T81452","D00TVG","Patented","Inhibitor","ABHD6"
"35817","T20251","D01LSP","Patented","Inhibitor","KCNH2"
"35818","T30803","D02NYT","Patented","Inhibitor","GSR"
"35819","T30803","D03BPZ","Patented","Inhibitor","GSR"
"35820","T62266","D05TIP","Patented","Inhibitor","IDO2"
"35821","T89697","D05TIP","Patented","Inhibitor","IDO1"
"35822","T62266","D05ZGX","Patented","Inhibitor","IDO2"
"35823","T89697","D05ZGX","Patented","Inhibitor","IDO1"
"35824","T83813","D08DJY","Patented","Antagonist","HTR2C"
"35825","T08391","D0A8BV","Patented","Inhibitor","JAK2"
"35826","T04902","D0C4YX","Patented","Inhibitor","CAPN2"
"35827","T62460","D0FQ4Z","Patented","Inhibitor","JAK1"
"35828","T68547","D0JR9L","Patented","Inhibitor","HDAC1"
"35829","T05090","D0OU0J","Patented","Inhibitor","HDAC3"
"35830","T51191","D0OU0J","Patented","Inhibitor","HDAC2"
"35831","T68547","D0OU0J","Patented","Inhibitor","HDAC1"
"35832","T84133","D0RI3W","Patented","Inhibitor","PDE10A"
"35833","T20251","D0T8WU","Patented","Inhibitor","KCNH2"
"35834","T05090","D0UD9R","Patented","Inhibitor","HDAC3"
"35835","T68547","D0UD9R","Patented","Inhibitor","HDAC1"
"35836","T62460","D0VR6E","Patented","Inhibitor","JAK1"
"35837","T30803","D0W1DK","Patented","Inhibitor","GSR"
"35838","T30082","D01SQO","Patented","Inhibitor","ACHE"
"35839","T99347","D0XQ4T","Patented","Antagonist","GRM5"
"35840","T76685","D0X5ZS","Patented","Agonist","CNR1"
"35841","T85799","D0H4HD","Patented","Inhibitor","CDK4"
"35842","T31204","D0N2VA","Patented","Antagonist","HTR2B"
"35843","T83813","D0N2VA","Patented","Antagonist","HTR2C"
"35844","T51282","D0QC6H","Patented","Inhibitor","ROCK1"
"35845","T69485","D06NRQ","Patented","Antagonist","HCRTR2"
"35846","T05090","D0JB4S","Patented","Inhibitor","HDAC3"
"35847","T92803","D0A7CE","Patented","Inhibitor","DYRK1A"
"35848","T06273","D0B3QI","Patented","Inhibitor","PARP1"
"35849","T06273","D0J4GY","Patented","Inhibitor","PARP1"
"35850","T08391","D0KL3B","Patented","Inhibitor","JAK2"
"35851","T73482","D05PMY","Patented","Antagonist","HCRTR1"
"35852","T60857","D0Y7XJ","Patented","Inhibitor; Antagonist; Blocker","AKR1C3"
"35853","T99347","D0HG1W","Patented","Antagonist","GRM5"
"35854","T40097","D0Q4WA","Patented","Inhibitor","MAPK8"
"35855","T30082","D0ZX8C","Patented",".","ACHE"
"35856","T92803","D0X0ZC","Patented","Inhibitor","DYRK1A"
"35857","T68547","D0QR1Z","Patented","Inhibitor","HDAC1"
"35858","T69485","D04DCO","Patented","Antagonist","HCRTR2"
"35859","T08391","D09ALF","Patented","Inhibitor","JAK2"
"35860","T01271","D0BK6R","Patented","Inhibitor","BCR-ABL1"
"35861","T30082","D0W9ZU","Patented","Inhibitor","ACHE"
"35862","T75440","D02UMS","Patented","Ligand","TSPO"
"35863","T75440","D06RNU","Patented","Ligand","TSPO"
"35864","T62460","D09ALF","Patented","Inhibitor","JAK1"
"35865","T05090","D0EH2K","Patented","Inhibitor","HDAC3"
"35866","T64765","D0D5AH","Patented","Inhibitor","HRH3"
"35867","T69485","D0VR1K","Patented","Antagonist","HCRTR2"
"35868","T07930","D0RA0D","Patented","Inhibitor","HDAC5"
"35869","T84133","D05VBJ","Patented","Inhibitor","PDE10A"
"35870","T77400","D0Z4IA","Patented","Inhibitor","PDE2A"
"35871","T99347","D01AFN","Patented",".","GRM5"
"35872","T23172","D01CRX","Patented","Inhibitor","JAK3"
"35873","T99347","D04IGZ","Patented",".","GRM5"
"35874","T99347","D09CAM","Patented",".","GRM5"
"35875","T08391","D0B9TH","Patented","Inhibitor","JAK2"
"35876","T23172","D0B9TH","Patented","Inhibitor","JAK3"
"35877","T84133","D0D4YR","Patented","Inhibitor","PDE10A"
"35878","T99347","D0DZ0M","Patented",".","GRM5"
"35879","T22274","D0LV6K","Patented","Inhibitor","HDAC6"
"35880","T25265","D0M1TG","Patented","Inhibitor","EZH2"
"35881","T99347","D0Q1WV","Patented",".","GRM5"
"35882","T99347","D0QM1D","Patented",".","GRM5"
"35883","T99347","D0RG9J","Patented",".","GRM5"
"35884","T22274","D0TN6E","Patented","Inhibitor","HDAC6"
"35885","T99340","D0LF0B","Patented","Inhibitor","RIPK1"
"35886","T77400","D0D0QT","Patented","Inhibitor","PDE2A"
"35887","T20761","D0I6WJ","Patented","Inhibitor","VEGFA"
"35888","T68547","D0KA3X","Patented","Inhibitor","HDAC1"
"35889","T16739","D0C1TH","Patented","Inhibitor","KDM1A"
"35890","T22274","D0N2FN","Patented","Inhibitor","HDAC6"
"35891","T99347","D0MB0V","Patented","Antagonist","GRM5"
"35892","T66665","D0S8TB","Patented","Inhibitor","PTGS2"
"35893","T51282","D0V6OK","Patented","Inhibitor","ROCK1"
"35894","T99347","D0PJ8X","Patented","Antagonist","GRM5"
"35895","T69375","D07JQX","Patented","Inhibitor","MAPK9"
"35896","T01271","D02KNW","Patented","Inhibitor","BCR-ABL1"
"35897","T30803","D05SHW","Patented","Inhibitor","GSR"
"35898","T92803","D0I8CT","Patented","Inhibitor","DYRK1A"
"35899","T77400","D0U3KV","Patented","Inhibitor","PDE2A"
"35900","T68547","D09PVH","Patented","Inhibitor","HDAC1"
"35901","T99347","D0T9IR","Patented","Modulator","GRM5"
"35902","T07217","D05UGS","Patented","Inhibitor","FABP4"
"35903","T45674","D0DW1D","Patented","Ligand","TMEM97"
"35904","T23172","D0GB7G","Patented","Inhibitor","JAK3"
"35905","T16739","D07IAO","Patented","Inhibitor","KDM1A"
"35906","T07930","D0DI9S","Patented","Inhibitor","HDAC5"
"35907","T08391","D0G9MM","Patented","Inhibitor","JAK2"
"35908","T07217","D08SLP","Patented","Inhibitor","FABP4"
"35909","T73482","D0DO4J","Patented","Antagonist","HCRTR1"
"35910","T69375","D0T6IZ","Patented","Inhibitor","MAPK9"
"35911","T16042","D09AXR","Patented","Inhibitor","ALOX15"
"35912","T07217","D0MO1P","Patented","Inhibitor","FABP4"
"35913","T34389","D0IA7Z","Patented","Inhibitor","FAAH1"
"35914","T25265","D0RD5P","Patented","Inhibitor","EZH2"
"35915","T83011","D0GQ2Z","Patented","Modulator","MAOB"
"35916","T01271","D09ZFM","Patented","Inhibitor","BCR-ABL1"
"35917","T62460","D0H3KF","Patented","Inhibitor","JAK1"
"35918","T70176","D0H4HD","Patented","Inhibitor","CDK2"
"35919","T99340","D0M7WS","Patented","Inhibitor","RIPK1"
"35920","T40097","D07JQX","Patented","Inhibitor","MAPK8"
"35921","T84133","D0Z8VY","Patented","Inhibitor","PDE10A"
"35922","T37693","D00TIB","Patented",".","CNR2"
"35923","T60182","D04NUS","Patented","Antagonist","GCGR"
"35924","T20251","D0F8XU","Patented","Ligand","KCNH2"
"35925","T84133","D00YOY","Patented","Inhibitor","PDE10A"
"35926","T99347","D0VM5Z","Patented","Modulator","GRM5"
"35927","T89697","D0B5FA","Patented","Inhibitor","IDO1"
"35928","T28887","D0BP8I","Patented","Inhibitor","HDAC8"
"35929","T70176","D0GQ7L","Patented","Inhibitor","CDK2"
"35930","T08391","D0VR6E","Patented","Inhibitor","JAK2"
"35931","T84133","D0I5UY","Patented","Inhibitor","PDE10A"
"35932","T31204","D0P9VX","Patented","Antagonist","HTR2B"
"35933","T16769","D0R3YM","Patented","Antagonist","XIAP"
"35934","T04902","D0X9DL","Patented","Inhibitor","CAPN2"
"35935","T28887","D00HXJ","Patented","Inhibitor","HDAC8"
"35936","T62841","D0Z4SW","Patented","Antagonist","F2RL1"
"35937","T23172","D0LS1O","Patented","Inhibitor","JAK3"
"35938","T68547","D0S7NE","Patented","Inhibitor","HDAC1"
"35939","T06273","D01KFW","Patented","Inhibitor","PARP1"
"35940","T50594","D00BFF","Patented","Inhibitor","PIM1"
"35941","T68547","D0YD7B","Patented","Inhibitor","HDAC1"
"35942","T73482","D0FI1W","Patented","Antagonist","HCRTR1"
"35943","T83011","D0DL1O","Patented","Modulator","MAOB"
"35944","T77400","D0QI8G","Patented","Inhibitor","PDE2A"
"35945","T60182","D0F9RK","Patented","Antagonist","GCGR"
"35946","T16688","D0L5DV","Patented","Inhibitor","DGAT1"
"35947","T04980","D0M8AA","Patented","Inhibitor","EZH2"
"35948","T40097","D00JGN","Patented","Inhibitor","MAPK8"
"35949","T40097","D01GSU","Patented","Inhibitor","MAPK8"
"35950","T62266","D04BZI","Patented","Inhibitor","IDO2"
"35951","T89697","D04BZI","Patented","Inhibitor","IDO1"
"35952","T40097","D0EA5P","Patented","Inhibitor","MAPK8"
"35953","T62266","D0F4VD","Patented","Inhibitor","IDO2"
"35954","T89697","D0F4VD","Patented","Inhibitor","IDO1"
"35955","T62266","D0FF6H","Patented","Inhibitor","IDO2"
"35956","T89697","D0FF6H","Patented","Inhibitor","IDO1"
"35957","T40097","D0I3NS","Patented","Inhibitor","MAPK8"
"35958","T89697","D0IT3V","Patented","Inhibitor","IDO1"
"35959","T40097","D0J8DR","Patented","Inhibitor","MAPK8"
"35960","T62266","D0RA7I","Patented","Inhibitor","IDO2"
"35961","T89697","D0RA7I","Patented","Inhibitor","IDO1"
"35962","T40097","D0V0WT","Patented","Inhibitor","MAPK8"
"35963","T40097","D0XB1S","Patented","Inhibitor","MAPK8"
"35964","T51426","D0TH6M","Patented","Agonist","NR1H4"
"35965","T62460","D0G9MM","Patented","Inhibitor","JAK1"
"35966","T37693","D0OE0D","Patented",".","CNR2"
"35967","T40111","D0P6WN","Patented","Inhibitor","IMPDH1"
"35968","T65864","D0Q8CR","Patented","Inhibitor","MAPK14"
"35969","T45674","D0W3TS","Patented","Ligand","TMEM97"
"35970","T68547","D0V5IQ","Patented","Inhibitor","HDAC1"
"35971","T77913","D0R6LF","Patented","Inhibitor","HRH1"
"35972","T30082","D0I6UA","Patented",".","ACHE"
"35973","T00663","D04BIF","Patented","Inhibitor","MAPK10"
"35974","T68547","D0RA0D","Patented","Inhibitor","HDAC1"
"35975","T16739","D0JE6I","Patented","Inhibitor","KDM1A"
"35976","T29130","D0WD1Z","Patented","Inhibitor","STAT3"
"35977","T77400","D0JJ8K","Patented","Inhibitor","PDE2A"
"35978","T70176","D03EYT","Patented","Inhibitor","CDK2"
"35979","T99347","D0GS6T","Patented","Modulator","GRM5"
"35980","T07930","D0M0RE","Patented","Inhibitor","HDAC5"
"35981","T25265","D0M8AA","Patented","Inhibitor","EZH2"
"35982","T40097","D0T6IZ","Patented","Inhibitor","MAPK8"
"35983","T60182","D0UA4Y","Patented","Antagonist","GCGR"
"35984","T99347","D0DR0S","Patented","Modulator","GRM5"
"35985","T64205","D0TU0X","Patented","Inhibitor","STAT1"
"35986","T69485","D03JAZ","Patented","Antagonist","HCRTR2"
"35987","T64205","D0EZ6V","Patented","Inhibitor","STAT1"
"35988","T05090","D0Q1QY","Patented","Inhibitor","HDAC3"
"35989","T64765","D0FA3G","Patented",".","HRH3"
"35990","T69375","D0B4IH","Patented","Inhibitor","MAPK9"
"35991","T56510","D09XWR","Patented","Inhibitor","BCL2L1"
"35992","T73482","D02CCF","Patented","Antagonist","HCRTR1"
"35993","T99347","D07JTE","Patented","Modulator","GRM5"
"35994","T64765","D0A8VU","Patented",".","HRH3"
"35995","T79232","D0H0QR","Patented","Antagonist","AVPR1A"
"35996","T05090","D0N2DK","Patented","Inhibitor","HDAC3"
"35997","T22274","D0N2DK","Patented","Inhibitor","HDAC6"
"35998","T28887","D0N2DK","Patented","Inhibitor","HDAC8"
"35999","T51191","D0N2DK","Patented","Inhibitor","HDAC2"
"36000","T68547","D0N2DK","Patented","Inhibitor","HDAC1"
"36001","T94324","D0N2DK","Patented","Inhibitor","HDAC10"
"36002","T97903","D0N2DK","Patented","Inhibitor","HDAC11"
"36003","T29130","D0ZQ8T","Patented","Inhibitor","STAT3"
"36004","T77913","D0FA3G","Patented",".","HRH1"
"36005","T84133","D0A8EV","Patented","Inhibitor","PDE10A"
"36006","T49031","D0DK3R","Patented","Inhibitor","PSMB5"
"36007","T62820","D05CBS","Patented","Antagonist","GRM2"
"36008","T05090","D0BP8I","Patented","Inhibitor","HDAC3"
"36009","T88505","D0LL7V","Patented","Inhibitor","NFE2L2"
"36010","T45674","D0X9RA","Patented","Ligand","TMEM97"
"36011","T05880","D0PG2V","Patented","Inhibitor","APH1A-APH1B"
"36012","T69375","D07KMK","Patented","Inhibitor","MAPK9"
"36013","T99347","D0V2VM","Patented","Modulator","GRM5"
"36014","T60182","D07CLY","Patented","Antagonist","GCGR"
"36015","T69485","D0DO4J","Patented","Antagonist","HCRTR2"
"36016","T14912","D0J9FN","Patented","Inhibitor","MCL1"
"36017","T99347","D07KER","Patented","Modulator","GRM5"
"36018","T00663","D0T6IZ","Patented","Inhibitor","MAPK10"
"36019","T51191","D0Q1QY","Patented","Inhibitor","HDAC2"
"36020","T16769","D07FRU","Patented","Antagonist","XIAP"
"36021","T29130","D03VMP","Patented","Inhibitor","STAT3"
"36022","T51191","D0BP8I","Patented","Inhibitor","HDAC2"
"36023","T09197","D0QK7K","Patented","Inhibitor","LRRK2"
"36024","T69375","D0VR1O","Patented","Inhibitor","MAPK9"
"36025","T62841","D07AXK","Patented","Agonist","F2RL1"
"36026","T79232","D0BU3L","Patented","Antagonist","AVPR1A"
"36027","T63816","D0UE9B","Patented","Inhibitor","HDAC4"
"36028","T84133","D07EUB","Patented","Inhibitor","PDE10A"
"36029","T00663","D0H4HD","Patented","Inhibitor","MAPK10"
"36030","T89697","D0Q3SU","Patented","Inhibitor","IDO1"
"36031","T37693","D01PUS","Patented",".","CNR2"
"36032","T97903","D04JWR","Patented","Inhibitor","HDAC11"
"36033","T60857","D0G8VB","Patented","Inhibitor; Antagonist; Blocker","AKR1C3"
"36034","T60857","D0N3XY","Patented","Inhibitor","AKR1C3"
"36035","T46360","D0SG9W","Patented","Ligand","SIGMAR1"
"36036","T22274","D0Z7QI","Patented","Inhibitor","HDAC6"
"36037","T99347","D0V5GR","Patented","Modulator","GRM5"
"36038","T69375","D0S1OV","Patented","Inhibitor","MAPK9"
"36039","T62820","D0CZ6T","Patented","Antagonist","GRM2"
"36040","T00663","D0Q4WA","Patented","Inhibitor","MAPK10"
"36041","T40097","D05SJB","Patented","Inhibitor","MAPK8"
"36042","T77913","D0VX6P","Patented",".","HRH1"
"36043","T86385","D00TCL","Patented","Inhibitor","CTSG"
"36044","T83011","D04OEV","Patented","Inhibitor","MAOB"
"36045","T83875","D04OEV","Patented","Inhibitor","MAOA"
"36046","T11388","D06LLT","Patented","Inhibitor","CTSK"
"36047","T86385","D09ZUJ","Patented","Inhibitor","CTSG"
"36048","T56510","D0F9QC","Patented","Inhibitor","BCL2L1"
"36049","T86385","D0K2RX","Patented","Inhibitor","CTSG"
"36050","T86385","D0M6WD","Patented","Inhibitor","CTSG"
"36051","T86385","D0O8MI","Patented","Inhibitor","CTSG"
"36052","T86385","D0R7UI","Patented","Inhibitor","CTSG"
"36053","T83875","D0T9JB","Patented",".","MAOA"
"36054","T30803","D0Z2MX","Patented","Inhibitor","GSR"
"36055","T86385","D0ZA3S","Patented","Inhibitor","CTSG"
"36056","T86385","D0ZW9O","Patented","Inhibitor","CTSG"
"36057","T25005","D00KEX","Patented","Inhibitor","BTK"
"36058","T18664","D00TVG","Patented","Inhibitor","MGLL"
"36059","T23172","D01EYJ","Patented","Inhibitor","JAK3"
"36060","T89697","D01NST","Patented","Antagonist","IDO1"
"36061","T89697","D02XQE","Patented","Antagonist","IDO1"
"36062","T25265","D03MYI","Patented","Inhibitor","EZH2"
"36063","T40111","D06KXL","Patented","Inhibitor","IMPDH1"
"36064","T66505","D06MXI","Patented","Inhibitor","SMO"
"36065","T63512","D06ZAE","Patented","Inhibitor","ENPP2"
"36066","T64765","D09AQZ","Patented",".","HRH3"
"36067","T25005","D09TKO","Patented","Inhibitor","BTK"
"36068","T06273","D09WUA","Patented","Inhibitor","PARP1"
"36069","T34389","D0B7CW","Patented","Inhibitor","FAAH1"
"36070","T89697","D0CE7G","Patented","Antagonist","IDO1"
"36071","T55398","D0DK0R","Patented","Inhibitor","IRAK4"
"36072","T55398","D0GA8C","Patented","Inhibitor","IRAK4"
"36073","T22274","D0H5GP","Patented","Inhibitor","HDAC6"
"36074","T69685","D0H5VO","Patented","Inhibitor","SLC6A9"
"36075","T25005","D0IX7O","Patented","Inhibitor","BTK"
"36076","T22274","D0JR9L","Patented","Inhibitor","HDAC6"
"36077","T09572","D0KJ9U","Patented","Antagonist","MCHR1"
"36078","T31391","D0LG1I","Patented","Inhibitor","DPP4"
"36079","T25265","D0MH8G","Patented","Inhibitor","EZH2"
"36080","T55398","D0N5WE","Patented","Inhibitor","IRAK4"
"36081","T22274","D0N6WW","Patented","Inhibitor","HDAC6"
"36082","T08391","D0NP2W","Patented","Inhibitor","JAK2"
"36083","T56418","D0NP2W","Patented","Inhibitor","ALK"
"36084","T28713","D0O6TG","Patented","Inhibitor","CHEK2"
"36085","T04902","D0OI2F","Patented","Inhibitor","CAPN2"
"36086","T62460","D0OS1N","Patented","Inhibitor","JAK1"
"36087","T25005","D0QW4H","Patented","Inhibitor","BTK"
"36088","T06273","D0R0PO","Patented","Inhibitor","PARP1"
"36089","T63505","D0RT8M","Patented","Inhibitor","ABL1"
"36090","T18664","D0S2JF","Patented","Inhibitor","MGLL"
"36091","T62820","D0S5SK","Patented","Antagonist","GRM2"
"36092","T06093","D0T0RV","Patented","Inhibitor","ROCK2"
"36093","T22274","D0TO3O","Patented","Inhibitor","HDAC6"
"36094","T18664","D0TU6D","Patented","Inhibitor","MGLL"
"36095","T44458","D0UU0V","Patented","Inhibitor","CDK9"
"36096","T70176","D0UU0V","Patented","Inhibitor","CDK2"
"36097","T89697","D0V3KH","Patented","Antagonist","IDO1"
"36098","T63505","D0X0VH","Patented","Inhibitor","ABL1"
"36099","T40097","D0XH9K","Patented","Inhibitor","MAPK8"
"36100","T89055","D0XW4G","Patented","Inhibitor","MAP2K2"
"36101","T35173","D0YN1X","Patented","Antagonist","BIRC3"
"36102","T84780","D0YN1X","Patented","Antagonist","BIRC2"
"36103","T18664","D0Z7FL","Patented","Inhibitor","MGLL"
"36104","T25265","D0Z7GN","Patented","Inhibitor","EZH2"
"36105","T22274","D0ZG5X","Patented","Inhibitor","HDAC6"
"36106","T28887","D0ZG5X","Patented","Inhibitor","HDAC8"
"36107","T04902","D0U2JU","Patented","Inhibitor","CAPN2"
"36108","T69485","D0WX1B","Patented","Antagonist","HCRTR2"
"36109","T30082","D00AQW","Patented",".","ACHE"
"36110","T69375","D0H4HD","Patented","Inhibitor","MAPK9"
"36111","T37693","D07ULI","Patented","Agonist","CNR2"
"36112","T09197","D0D6DN","Patented","Inhibitor","LRRK2"
"36113","T44458","D00BFF","Patented","Inhibitor","CDK9"
"36114","T99347","D05VWD","Patented","Modulator","GRM5"
"36115","T68547","D0Q1QY","Patented","Inhibitor","HDAC1"
"36116","T16769","D02ZHC","Patented","Antagonist","XIAP"
"36117","T08123","D0D6DN","Patented","Inhibitor","LRRK2"
"36118","T16769","D0P9PZ","Patented","Antagonist","XIAP"
"36119","T83813","D0B7NS","Patented","Antagonist","HTR2C"
"36120","T88505","D0O3KN","Patented","Inhibitor","NFE2L2"
"36121","T30082","D0I2FM","Patented","Inhibitor","ACHE"
"36122","T99347","D0BS0K","Patented","Modulator","GRM5"
"36123","T91761","D09PIS","Patented","Inhibitor","ITK"
"36124","T00663","D0VR1O","Patented","Inhibitor","MAPK10"
"36125","T60182","D0FW5U","Patented","Antagonist","GCGR"
"36126","T88505","D02JFV","Patented","Inhibitor","NFE2L2"
